"entidad","municipio","seccion","pobtot","p_60ymas","p18ym_pb","pea","vph_inter","num_zu","num_ss","num_farm"
8,19,532,1005,162,322,525,182,1,1,1
8,19,533,960,156,303,504,185,1,1,1
8,19,534,2169,278,685,1113,392,1,1,1
8,19,535,1030,133,239,581,158,1,1,1
8,19,536,1677,143,401,982,264,1,1,1
8,19,537,2679,188,530,1462,366,1,1,1
8,19,538,3279,268,1114,1839,623,1,1,1
8,19,539,3629,268,756,1880,494,1,1,1
8,19,540,2892,196,621,1628,361,1,1,1
8,19,541,5767,450,1667,2933,960,1,1,1
8,19,542,1028,137,411,519,211,1,1,1
8,19,543,3120,397,1252,1670,677,1,1,3
8,19,544,1023,263,494,486,253,1,1,1
8,19,545,730,185,338,346,173,1,1,1
8,19,546,602,165,294,299,147,1,1,3
8,19,547,445,118,227,239,112,1,1,1
8,19,548,807,204,424,421,221,1,1,1
8,19,549,633,176,344,319,164,1,1,1
8,19,550,748,215,391,399,224,1,1,1
8,19,551,1116,305,719,569,304,1,1,1
8,19,552,868,200,425,439,238,1,1,1
8,19,553,901,178,444,469,209,1,1,2
8,19,554,1089,253,438,519,250,1,1,1
8,19,555,324,58,131,166,80,1,1,1
8,19,556,1603,198,479,879,285,1,1,1
8,19,557,1004,204,339,510,194,1,1,1
8,19,558,1095,151,235,538,172,1,1,1
8,19,559,714,111,185,325,90,1,1,1
8,19,560,982,178,263,501,159,1,1,1
8,19,561,788,160,300,394,164,1,1,1
8,19,562,701,181,215,316,139,1,1,1
8,19,563,1758,213,344,860,204,1,1,1
8,19,564,4222,252,1524,2202,858,1,1,1
8,19,565,1370,124,292,714,183,1,1,1
8,19,566,1029,175,284,532,189,1,1,1
8,19,567,655,120,168,318,121,1,2,1
8,19,568,1026,132,278,510,179,1,1,1
8,19,569,1564,215,544,791,299,1,1,1
8,19,570,1132,192,663,565,291,1,1,1
8,19,571,1122,157,338,658,271,1,1,1
8,19,572,2856,267,1065,1760,645,1,1,1
8,19,573,812,185,272,453,158,1,1,1
8,19,574,2816,359,958,1441,493,1,1,1
8,19,575,2453,313,774,1252,444,1,1,1
8,19,576,834,231,408,404,221,1,1,1
8,19,577,690,101,197,387,130,1,1,1
8,19,578,1498,255,412,748,249,1,1,1
8,19,579,816,118,531,472,236,1,1,1
8,19,580,1031,209,555,522,266,1,2,1
8,19,581,919,148,461,474,225,1,1,1
8,19,582,880,129,314,470,184,1,1,1
8,19,583,1910,210,591,991,356,1,1,1
8,19,584,1134,125,290,545,177,1,1,1
8,19,585,1159,166,290,574,200,1,1,1
8,19,586,885,167,325,492,193,1,1,1
8,19,587,953,143,332,464,190,1,1,1
8,19,588,691,98,392,357,201,1,1,1
8,19,589,680,94,182,377,126,1,1,1
8,19,590,987,146,272,494,173,1,1,1
8,19,591,1212,187,291,563,196,1,1,1
8,19,592,1319,160,438,694,244,1,1,1
8,19,593,2325,286,796,1243,455,1,1,1
8,19,594,822,152,309,479,193,1,1,1
8,19,595,991,110,382,497,206,1,1,1
8,19,596,15303,975,3068,7272,1750,1,3,3
8,19,597,1012,120,399,497,249,1,1,1
8,19,598,955,119,362,523,215,1,1,1
8,19,599,1133,159,462,586,282,1,1,1
8,19,600,1559,183,611,838,363,1,1,1
8,19,601,1047,201,425,506,250,1,1,1
8,19,602,1156,139,624,635,296,1,1,1
8,19,603,790,180,372,375,202,1,1,1
8,19,604,2476,323,1065,1387,545,1,1,1
8,19,605,3282,384,1537,1768,782,1,2,1
8,19,606,753,133,244,407,140,1,1,1
8,19,607,1070,146,493,554,265,1,2,2
8,19,608,22762,1388,11125,12072,5651,1,6,4
8,19,609,14798,760,5181,7810,2935,1,4,1
8,19,612,7671,697,4324,4143,2120,1,6,4
8,19,614,1958,215,513,1004,320,1,1,1
8,19,615,1163,130,280,581,201,1,1,1
8,19,616,1459,209,479,707,275,1,1,1
8,19,617,1807,249,671,923,385,1,7,1
8,19,618,1102,149,421,559,230,1,1,1
8,19,619,1136,138,490,527,243,1,1,1
8,19,620,1018,158,434,487,225,1,1,2
8,19,621,4438,556,2397,2366,1121,1,6,2
8,19,622,539,58,326,300,153,1,1,1
8,19,623,4353,299,2482,2417,1200,1,1,1
8,19,624,934,120,545,523,251,1,1,1
8,19,625,855,99,487,514,220,1,4,2
8,19,626,2011,228,794,1103,440,1,4,1
8,19,627,866,145,357,435,193,1,1,1
8,19,628,729,116,263,353,152,1,1,1
8,19,629,789,125,307,443,174,1,1,1
8,19,630,817,124,270,440,181,1,1,1
8,19,631,959,134,319,484,187,1,1,1
8,19,632,938,108,281,483,171,1,1,1
